city_name;city_code;age;sex;measurement_date;value;unit
Sjælland;DK02;65 to 69 years old;Females;2016;29916;Number
Sjælland;DK02;65 to 69 years old;Males;2016;28712;Number
Sjælland;DK02;65 to 69 years old;Total;2016;58628;Number
Sjælland;DK02;65 to 69 years old;Females;2022;26945;Number
Sjælland;DK02;65 to 69 years old;Males;2022;25789;Number
Sjælland;DK02;65 to 69 years old;Total;2022;52734;Number
Nordjylland;DK05;65 to 69 years old;Females;2004;0;Number
Nordjylland;DK05;65 to 69 years old;Males;2004;0;Number
Nordjylland;DK05;65 to 69 years old;Total;2004;0;Number
Nordjylland;DK05;65 to 69 years old;Females;2010;16618;Number
Nordjylland;DK05;65 to 69 years old;Males;2010;16084;Number
Nordjylland;DK05;65 to 69 years old;Total;2010;32702;Number
Nordjylland;DK05;65 to 69 years old;Females;2016;18852;Number
Nordjylland;DK05;65 to 69 years old;Males;2016;19067;Number
Nordjylland;DK05;65 to 69 years old;Total;2016;37919;Number
Nordjylland;DK05;65 to 69 years old;Females;2022;18067;Number
Nordjylland;DK05;65 to 69 years old;Males;2022;17747;Number
Nordjylland;DK05;65 to 69 years old;Total;2022;35814;Number
Attiki;EL3;65 to 69 years old;Females;2004;100392;Number
Attiki;EL3;65 to 69 years old;Males;2004;84703;Number
Attiki;EL3;65 to 69 years old;Total;2004;185095;Number
Attiki;EL3;65 to 69 years old;Females;2010;91874;Number
Attiki;EL3;65 to 69 years old;Males;2010;79888;Number
Attiki;EL3;65 to 69 years old;Total;2010;171762;Number
Attiki;EL3;65 to 69 years old;Females;2016;115749;Number
Attiki;EL3;65 to 69 years old;Males;2016;96585;Number
Attiki;EL3;65 to 69 years old;Total;2016;212334;Number
Attiki;EL3;65 to 69 years old;Females;2022;119901;Number
Attiki;EL3;65 to 69 years old;Males;2022;98936;Number
Attiki;EL3;65 to 69 years old;Total;2022;218837;Number
Attiki;EL30;65 to 69 years old;Females;2004;100392;Number
Attiki;EL30;65 to 69 years old;Males;2004;84703;Number
Attiki;EL30;65 to 69 years old;Total;2004;185095;Number
Attiki;EL30;65 to 69 years old;Females;2010;91874;Number
Attiki;EL30;65 to 69 years old;Males;2010;79888;Number
Attiki;EL30;65 to 69 years old;Total;2010;171762;Number
Attiki;EL30;65 to 69 years old;Females;2016;115749;Number
Attiki;EL30;65 to 69 years old;Males;2016;96585;Number
Attiki;EL30;65 to 69 years old;Total;2016;212334;Number
Attiki;EL30;65 to 69 years old;Females;2022;119901;Number
Attiki;EL30;65 to 69 years old;Males;2022;98936;Number
Attiki;EL30;65 to 69 years old;Total;2022;218837;Number
Voreio Aigaio;EL41;65 to 69 years old;Females;2004;6036;Number
Voreio Aigaio;EL41;65 to 69 years old;Males;2004;5249;Number
Voreio Aigaio;EL41;65 to 69 years old;Total;2004;11285;Number
Voreio Aigaio;EL41;65 to 69 years old;Females;2010;4840;Number
Voreio Aigaio;EL41;65 to 69 years old;Males;2010;4413;Number
Voreio Aigaio;EL41;65 to 69 years old;Total;2010;9253;Number
Voreio Aigaio;EL41;65 to 69 years old;Females;2016;6289;Number
Voreio Aigaio;EL41;65 to 69 years old;Males;2016;5920;Number
Voreio Aigaio;EL41;65 to 69 years old;Total;2016;12209;Number
Voreio Aigaio;EL41;65 to 69 years old;Females;2022;5645;Number
Voreio Aigaio;EL41;65 to 69 years old;Males;2022;5448;Number
Voreio Aigaio;EL41;65 to 69 years old;Total;2022;11093;Number
Notio Aigaio;EL42;65 to 69 years old;Females;2004;6115;Number
Notio Aigaio;EL42;65 to 69 years old;Males;2004;6779;Number
Notio Aigaio;EL42;65 to 69 years old;Total;2004;12894;Number
Notio Aigaio;EL42;65 to 69 years old;Females;2010;6450;Number
Notio Aigaio;EL42;65 to 69 years old;Males;2010;6753;Number
Notio Aigaio;EL42;65 to 69 years old;Total;2010;13203;Number
Notio Aigaio;EL42;65 to 69 years old;Females;2016;9785;Number
Notio Aigaio;EL42;65 to 69 years old;Males;2016;9308;Number
Notio Aigaio;EL42;65 to 69 years old;Total;2016;19093;Number
Notio Aigaio;EL42;65 to 69 years old;Females;2022;8687;Number
Notio Aigaio;EL42;65 to 69 years old;Males;2022;8568;Number
Notio Aigaio;EL42;65 to 69 years old;Total;2022;17255;Number
Kriti;EL43;65 to 69 years old;Females;2004;15023;Number
Kriti;EL43;65 to 69 years old;Males;2004;13388;Number
Kriti;EL43;65 to 69 years old;Total;2004;28411;Number
Kriti;EL43;65 to 69 years old;Females;2010;13338;Number
Kriti;EL43;65 to 69 years old;Males;2010;12842;Number
Kriti;EL43;65 to 69 years old;Total;2010;26180;Number
Kriti;EL43;65 to 69 years old;Females;2016;16732;Number
Kriti;EL43;65 to 69 years old;Males;2016;15763;Number
Kriti;EL43;65 to 69 years old;Total;2016;32495;Number
Kriti;EL43;65 to 69 years old;Females;2022;16668;Number
Kriti;EL43;65 to 69 years old;Males;2022;15561;Number
Kriti;EL43;65 to 69 years old;Total;2022;32229;Number
Dytiki Makedonia;EL53;65 to 69 years old;Females;2004;9729;Number
Dytiki Makedonia;EL53;65 to 69 years old;Males;2004;8788;Number
Dytiki Makedonia;EL53;65 to 69 years old;Total;2004;18517;Number
Dytiki Makedonia;EL53;65 to 69 years old;Females;2010;7257;Number
Dytiki Makedonia;EL53;65 to 69 years old;Males;2010;6772;Number
Dytiki Makedonia;EL53;65 to 69 years old;Total;2010;14029;Number
Dytiki Makedonia;EL53;65 to 69 years old;Females;2016;7303;Number
Dytiki Makedonia;EL53;65 to 69 years old;Males;2016;6985;Number
Dytiki Makedonia;EL53;65 to 69 years old;Total;2016;14288;Number
Dytiki Makedonia;EL53;65 to 69 years old;Females;2022;8377;Number
Dytiki Makedonia;EL53;65 to 69 years old;Males;2022;8679;Number
Dytiki Makedonia;EL53;65 to 69 years old;Total;2022;17056;Number
Ipeiros;EL54;65 to 69 years old;Females;2004;11597;Number
Ipeiros;EL54;65 to 69 years old;Males;2004;10357;Number
Ipeiros;EL54;65 to 69 years old;Total;2004;21954;Number
Ipeiros;EL54;65 to 69 years old;Females;2010;9501;Number
Ipeiros;EL54;65 to 69 years old;Males;2010;9795;Number
Ipeiros;EL54;65 to 69 years old;Total;2010;19296;Number
Ipeiros;EL54;65 to 69 years old;Females;2016;11188;Number
Ipeiros;EL54;65 to 69 years old;Males;2016;10665;Number
Ipeiros;EL54;65 to 69 years old;Total;2016;21853;Number
Ipeiros;EL54;65 to 69 years old;Females;2022;10994;Number
Ipeiros;EL54;65 to 69 years old;Males;2022;11111;Number
Ipeiros;EL54;65 to 69 years old;Total;2022;22105;Number
Ionia Nisia;EL62;65 to 69 years old;Females;2004;6070;Number
Ionia Nisia;EL62;65 to 69 years old;Males;2004;5302;Number
Ionia Nisia;EL62;65 to 69 years old;Total;2004;11372;Number
Ionia Nisia;EL62;65 to 69 years old;Females;2010;5021;Number
Ionia Nisia;EL62;65 to 69 years old;Males;2010;4516;Number
Ionia Nisia;EL62;65 to 69 years old;Total;2010;9537;Number
Ionia Nisia;EL62;65 to 69 years old;Females;2016;6151;Number
Ionia Nisia;EL62;65 to 69 years old;Males;2016;6269;Number
Ionia Nisia;EL62;65 to 69 years old;Total;2016;12420;Number
Ionia Nisia;EL62;65 to 69 years old;Females;2022;6342;Number
Ionia Nisia;EL62;65 to 69 years old;Males;2022;6411;Number
Ionia Nisia;EL62;65 to 69 years old;Total;2022;12753;Number
Cantabria;ES13;65 to 69 years old;Females;2004;13749;Number
Cantabria;ES13;65 to 69 years old;Males;2004;12322;Number
Cantabria;ES13;65 to 69 years old;Total;2004;26071;Number
Cantabria;ES13;65 to 69 years old;Females;2010;13578;Number
Cantabria;ES13;65 to 69 years old;Males;2010;12306;Number
Cantabria;ES13;65 to 69 years old;Total;2010;25884;Number
Cantabria;ES13;65 to 69 years old;Females;2016;17360;Number
Cantabria;ES13;65 to 69 years old;Males;2016;15982;Number
Cantabria;ES13;65 to 69 years old;Total;2016;33342;Number
Cantabria;ES13;65 to 69 years old;Females;2022;19390;Number
Cantabria;ES13;65 to 69 years old;Males;2022;17855;Number
Cantabria;ES13;65 to 69 years old;Total;2022;37245;Number
País Vasco;ES21;65 to 69 years old;Females;2004;55951;Number
País Vasco;ES21;65 to 69 years old;Males;2004;49375;Number
País Vasco;ES21;65 to 69 years old;Total;2004;105326;Number
País Vasco;ES21;65 to 69 years old;Females;2010;56906;Number
País Vasco;ES21;65 to 69 years old;Males;2010;51477;Number
País Vasco;ES21;65 to 69 years old;Total;2010;108383;Number
País Vasco;ES21;65 to 69 years old;Females;2016;66861;Number
País Vasco;ES21;65 to 69 years old;Males;2016;60755;Number
País Vasco;ES21;65 to 69 years old;Total;2016;127616;Number
País Vasco;ES21;65 to 69 years old;Females;2022;69953;Number
País Vasco;ES21;65 to 69 years old;Males;2022;62956;Number
País Vasco;ES21;65 to 69 years old;Total;2022;132909;Number
La Rioja;ES23;65 to 69 years old;Females;2004;7073;Number
La Rioja;ES23;65 to 69 years old;Males;2004;6428;Number
La Rioja;ES23;65 to 69 years old;Total;2004;13501;Number
La Rioja;ES23;65 to 69 years old;Females;2010;7286;Number
La Rioja;ES23;65 to 69 years old;Males;2010;7125;Number
La Rioja;ES23;65 to 69 years old;Total;2010;14411;Number
La Rioja;ES23;65 to 69 years old;Females;2016;8118;Number
La Rioja;ES23;65 to 69 years old;Males;2016;8058;Number
La Rioja;ES23;65 to 69 years old;Total;2016;16176;Number
La Rioja;ES23;65 to 69 years old;Females;2022;9088;Number
La Rioja;ES23;65 to 69 years old;Males;2022;8769;Number
La Rioja;ES23;65 to 69 years old;Total;2022;17857;Number
Illes Balears;ES53;65 to 69 years old;Females;2004;18531;Number
Illes Balears;ES53;65 to 69 years old;Males;2004;17014;Number
Illes Balears;ES53;65 to 69 years old;Total;2004;35545;Number
Illes Balears;ES53;65 to 69 years old;Females;2010;22229;Number
Illes Balears;ES53;65 to 69 years old;Males;2010;21378;Number
Illes Balears;ES53;65 to 69 years old;Total;2010;43607;Number
Illes Balears;ES53;65 to 69 years old;Females;2016;27153;Number
Illes Balears;ES53;65 to 69 years old;Males;2016;25516;Number
Illes Balears;ES53;65 to 69 years old;Total;2016;52669;Number
Illes Balears;ES53;65 to 69 years old;Females;2022;30447;Number
Illes Balears;ES53;65 to 69 years old;Males;2022;28353;Number
Illes Balears;ES53;65 to 69 years old;Total;2022;58800;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Females;2004;1371;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Males;2004;1246;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Total;2004;2617;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Females;2010;1389;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Males;2010;1316;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Total;2010;2705;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Females;2016;1419;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Males;2016;1444;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Total;2016;2863;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Females;2022;1785;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Males;2022;1812;Number
Ciudad de Ceuta;ES63;65 to 69 years old;Total;2022;3597;Number
Ciudad de Melilla;ES64;65 to 69 years old;Females;2004;1259;Number
Ciudad de Melilla;ES64;65 to 69 years old;Males;2004;964;Number
Ciudad de Melilla;ES64;65 to 69 years old;Total;2004;2223;Number
Ciudad de Melilla;ES64;65 to 69 years old;Females;2010;1182;Number
Ciudad de Melilla;ES64;65 to 69 years old;Males;2010;1073;Number
Ciudad de Melilla;ES64;65 to 69 years old;Total;2010;2255;Number
Ciudad de Melilla;ES64;65 to 69 years old;Females;2016;1223;Number
Ciudad de Melilla;ES64;65 to 69 years old;Males;2016;1258;Number
Ciudad de Melilla;ES64;65 to 69 years old;Total;2016;2481;Number
Ciudad de Melilla;ES64;65 to 69 years old;Females;2022;1639;Number
Ciudad de Melilla;ES64;65 to 69 years old;Males;2022;1767;Number
Ciudad de Melilla;ES64;65 to 69 years old;Total;2022;3406;Number
Canarias;ES7;65 to 69 years old;Females;2004;37547;Number
Canarias;ES7;65 to 69 years old;Males;2004;33580;Number
Canarias;ES7;65 to 69 years old;Total;2004;71127;Number
Canarias;ES7;65 to 69 years old;Females;2010;43312;Number
Canarias;ES7;65 to 69 years old;Males;2010;41472;Number
Canarias;ES7;65 to 69 years old;Total;2010;84784;Number
Canarias;ES7;65 to 69 years old;Females;2016;50357;Number
Canarias;ES7;65 to 69 years old;Males;2016;47712;Number
Canarias;ES7;65 to 69 years old;Total;2016;98069;Number
Canarias;ES7;65 to 69 years old;Females;2022;60550;Number
Canarias;ES7;65 to 69 years old;Males;2022;56687;Number
Canarias;ES7;65 to 69 years old;Total;2022;117237;Number
Canarias;ES70;65 to 69 years old;Females;2004;37547;Number
Canarias;ES70;65 to 69 years old;Males;2004;33580;Number
Canarias;ES70;65 to 69 years old;Total;2004;71127;Number
Canarias;ES70;65 to 69 years old;Females;2010;43312;Number
Canarias;ES70;65 to 69 years old;Males;2010;41472;Number
Canarias;ES70;65 to 69 years old;Total;2010;84784;Number
Canarias;ES70;65 to 69 years old;Females;2016;50357;Number
Canarias;ES70;65 to 69 years old;Males;2016;47712;Number
Canarias;ES70;65 to 69 years old;Total;2016;98069;Number
Canarias;ES70;65 to 69 years old;Females;2022;60550;Number
Canarias;ES70;65 to 69 years old;Males;2022;56687;Number
Canarias;ES70;65 to 69 years old;Total;2022;117237;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Females;2004;28971;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Males;2004;23831;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Total;2004;52802;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Females;2010;35455;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Males;2010;29957;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Total;2010;65412;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Females;2016;52094;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Males;2016;43492;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Total;2016;95586;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Females;2022;47377;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Males;2022;39588;Number
Helsinki-Uusimaa;FI1B;65 to 69 years old;Total;2022;86965;Number
Åland;FI2;65 to 69 years old;Females;2004;596;Number
Åland;FI2;65 to 69 years old;Males;2004;571;Number
Åland;FI2;65 to 69 years old;Total;2004;1167;Number
Åland;FI2;65 to 69 years old;Females;2010;694;Number
Åland;FI2;65 to 69 years old;Males;2010;806;Number
Åland;FI2;65 to 69 years old;Total;2010;1500;Number
Åland;FI2;65 to 69 years old;Females;2016;1006;Number
Åland;FI2;65 to 69 years old;Males;2016;989;Number
Åland;FI2;65 to 69 years old;Total;2016;1995;Number
Åland;FI2;65 to 69 years old;Females;2022;1041;Number
Åland;FI2;65 to 69 years old;Males;2022;937;Number
Åland;FI2;65 to 69 years old;Total;2022;1978;Number
Åland;FI20;65 to 69 years old;Females;2004;596;Number
Åland;FI20;65 to 69 years old;Males;2004;571;Number
Åland;FI20;65 to 69 years old;Total;2004;1167;Number
Åland;FI20;65 to 69 years old;Females;2010;694;Number
Åland;FI20;65 to 69 years old;Males;2010;806;Number
Åland;FI20;65 to 69 years old;Total;2010;1500;Number
Åland;FI20;65 to 69 years old;Females;2016;1006;Number
Åland;FI20;65 to 69 years old;Males;2016;989;Number
Åland;FI20;65 to 69 years old;Total;2016;1995;Number
Åland;FI20;65 to 69 years old;Females;2022;1041;Number
Åland;FI20;65 to 69 years old;Males;2022;937;Number
Åland;FI20;65 to 69 years old;Total;2022;1978;Number
Alsace;FRF1;65 to 69 years old;Females;2004;39502;Number
Alsace;FRF1;65 to 69 years old;Males;2004;34826;Number
Alsace;FRF1;65 to 69 years old;Total;2004;74328;Number
Alsace;FRF1;65 to 69 years old;Females;2010;37982;Number
Alsace;FRF1;65 to 69 years old;Males;2010;36011;Number
Alsace;FRF1;65 to 69 years old;Total;2010;73993;Number
Alsace;FRF1;65 to 69 years old;Females;2016;53048;Number
Alsace;FRF1;65 to 69 years old;Males;2016;50674;Number
Alsace;FRF1;65 to 69 years old;Total;2016;103722;Number
Alsace;FRF1;65 to 69 years old;Females;2022;60103;Number
Alsace;FRF1;65 to 69 years old;Males;2022;54729;Number
Alsace;FRF1;65 to 69 years old;Total;2022;114832;Number
Corse;FRM;65 to 69 years old;Females;2004;7799;Number
Corse;FRM;65 to 69 years old;Males;2004;7277;Number
Corse;FRM;65 to 69 years old;Total;2004;15076;Number
Corse;FRM;65 to 69 years old;Females;2010;8519;Number
Corse;FRM;65 to 69 years old;Males;2010;8211;Number
Corse;FRM;65 to 69 years old;Total;2010;16730;Number
Corse;FRM;65 to 69 years old;Females;2016;11187;Number
Corse;FRM;65 to 69 years old;Males;2016;10452;Number
Corse;FRM;65 to 69 years old;Total;2016;21639;Number
Corse;FRM;65 to 69 years old;Females;2022;11576;Number
Corse;FRM;65 to 69 years old;Males;2022;10952;Number
Corse;FRM;65 to 69 years old;Total;2022;22528;Number
Corse;FRM0;65 to 69 years old;Females;2004;7799;Number
Corse;FRM0;65 to 69 years old;Males;2004;7277;Number
Corse;FRM0;65 to 69 years old;Total;2004;15076;Number
Corse;FRM0;65 to 69 years old;Females;2010;8519;Number
Corse;FRM0;65 to 69 years old;Males;2010;8211;Number
Corse;FRM0;65 to 69 years old;Total;2010;16730;Number
Corse;FRM0;65 to 69 years old;Females;2016;11187;Number
Corse;FRM0;65 to 69 years old;Males;2016;10452;Number
Corse;FRM0;65 to 69 years old;Total;2016;21639;Number
Corse;FRM0;65 to 69 years old;Females;2022;11576;Number
Corse;FRM0;65 to 69 years old;Males;2022;10952;Number
Corse;FRM0;65 to 69 years old;Total;2022;22528;Number
Guadeloupe;FRY1;65 to 69 years old;Females;2004;0;Number
Guadeloupe;FRY1;65 to 69 years old;Males;2004;0;Number
Guadeloupe;FRY1;65 to 69 years old;Total;2004;0;Number
Guadeloupe;FRY1;65 to 69 years old;Females;2010;0;Number
Guadeloupe;FRY1;65 to 69 years old;Males;2010;0;Number
Guadeloupe;FRY1;65 to 69 years old;Total;2010;0;Number
Guadeloupe;FRY1;65 to 69 years old;Females;2016;12769;Number
Guadeloupe;FRY1;65 to 69 years old;Males;2016;10832;Number
Guadeloupe;FRY1;65 to 69 years old;Total;2016;23601;Number
Guadeloupe;FRY1;65 to 69 years old;Females;2022;14754;Number
Guadeloupe;FRY1;65 to 69 years old;Males;2022;12125;Number
Guadeloupe;FRY1;65 to 69 years old;Total;2022;26879;Number
Martinique;FRY2;65 to 69 years old;Females;2004;8465;Number
Martinique;FRY2;65 to 69 years old;Males;2004;7278;Number
Martinique;FRY2;65 to 69 years old;Total;2004;15743;Number
Martinique;FRY2;65 to 69 years old;Females;2010;8877;Number
Martinique;FRY2;65 to 69 years old;Males;2010;7663;Number
Martinique;FRY2;65 to 69 years old;Total;2010;16540;Number
Martinique;FRY2;65 to 69 years old;Females;2016;11433;Number
Martinique;FRY2;65 to 69 years old;Males;2016;9700;Number
Martinique;FRY2;65 to 69 years old;Total;2016;21133;Number
Martinique;FRY2;65 to 69 years old;Females;2022;13440;Number
Martinique;FRY2;65 to 69 years old;Males;2022;11520;Number
Martinique;FRY2;65 to 69 years old;Total;2022;24960;Number
La Réunion;FRY4;65 to 69 years old;Females;2004;10827;Number
La Réunion;FRY4;65 to 69 years old;Males;2004;9125;Number
La Réunion;FRY4;65 to 69 years old;Total;2004;19952;Number
La Réunion;FRY4;65 to 69 years old;Females;2010;12495;Number
La Réunion;FRY4;65 to 69 years old;Males;2010;11100;Number
La Réunion;FRY4;65 to 69 years old;Total;2010;23595;Number
La Réunion;FRY4;65 to 69 years old;Females;2016;16358;Number
La Réunion;FRY4;65 to 69 years old;Males;2016;14934;Number
La Réunion;FRY4;65 to 69 years old;Total;2016;31292;Number
La Réunion;FRY4;65 to 69 years old;Females;2022;22958;Number
La Réunion;FRY4;65 to 69 years old;Males;2022;20795;Number
La Réunion;FRY4;65 to 69 years old;Total;2022;43753;Number
Mayotte;FRY5;65 to 69 years old;Females;2004;0;Number
Mayotte;FRY5;65 to 69 years old;Males;2004;0;Number
Mayotte;FRY5;65 to 69 years old;Total;2004;0;Number
Mayotte;FRY5;65 to 69 years old;Females;2010;0;Number
Mayotte;FRY5;65 to 69 years old;Males;2010;0;Number
Mayotte;FRY5;65 to 69 years old;Total;2010;0;Number
Mayotte;FRY5;65 to 69 years old;Females;2016;1264;Number
Mayotte;FRY5;65 to 69 years old;Males;2016;1447;Number
Mayotte;FRY5;65 to 69 years old;Total;2016;2711;Number
Mayotte;FRY5;65 to 69 years old;Females;2022;1570;Number
