NUTS level;NUTS value;country;name;latitude;longitude
2;RO12;RO;Brasov;45.6523093;25.6102746
3;RO122;RO;Brasov;45.6523093;25.6102746
0;RO;RO;Cluj-Napoca;46.769379;23.5899542
1;RO1;RO;Cluj-Napoca;46.769379;23.5899542
2;RO11;RO;Cluj-Napoca;46.769379;23.5899542
3;RO113;RO;Cluj-Napoca;46.769379;23.5899542
0;RO;RO;Craiova;44.3190159;23.7965614
1;RO4;RO;Craiova;44.3190159;23.7965614
2;RO41;RO;Craiova;44.3190159;23.7965614
3;RO411;RO;Craiova;44.3190159;23.7965614
0;RO;RO;Giurgiu;43.8959058;25.9658111
1;RO3;RO;Giurgiu;43.8959058;25.9658111
2;RO31;RO;Giurgiu;43.8959058;25.9658111
3;RO314;RO;Giurgiu;43.8959058;25.9658111
0;RO;RO;Oradea;47.058715;21.927919041661156
1;RO1;RO;Oradea;47.058715;21.927919041661156
2;RO11;RO;Oradea;47.058715;21.927919041661156
3;RO111;RO;Oradea;47.058715;21.927919041661156
0;RO;RO;Râmnicu Vâlcea;45.1031731;24.3647209
1;RO4;RO;Râmnicu Vâlcea;45.1031731;24.3647209
2;RO41;RO;Râmnicu Vâlcea;45.1031731;24.3647209
3;RO415;RO;Râmnicu Vâlcea;45.1031731;24.3647209
0;RO;RO;Satu Mare;47.7891763;22.8725598
1;RO1;RO;Satu Mare;47.7891763;22.8725598
2;RO11;RO;Satu Mare;47.7891763;22.8725598
3;RO115;RO;Satu Mare;47.7891763;22.8725598
0;RO;RO;Sibiu;45.7973912;24.1519202
1;RO1;RO;Sibiu;45.7973912;24.1519202
2;RO12;RO;Sibiu;45.7973912;24.1519202
3;RO126;RO;Sibiu;45.7973912;24.1519202
0;RO;RO;Suceava;47.647001;26.2522599
1;RO2;RO;Suceava;47.647001;26.2522599
2;RO21;RO;Suceava;47.647001;26.2522599
3;RO215;RO;Suceava;47.647001;26.2522599
0;RO;RO;Tulcea;45.177518;28.8016348
1;RO2;RO;Tulcea;45.177518;28.8016348
2;RO22;RO;Tulcea;45.177518;28.8016348
3;RO225;RO;Tulcea;45.177518;28.8016348
0;SE;SE;Borås;57.7210839;12.9407407
1;SE2;SE;Borås;57.7210839;12.9407407
2;SE23;SE;Borås;57.7210839;12.9407407
3;SE232;SE;Borås;57.7210839;12.9407407
0;SE;SE;Göteborg;64.0618108;20.2265059
1;SE3;SE;Göteborg;64.0618108;20.2265059
2;SE33;SE;Göteborg;64.0618108;20.2265059
3;SE331;SE;Göteborg;64.0618108;20.2265059
0;SE;SE;Helsingborg;56.0442098;12.703706
1;SE2;SE;Helsingborg;56.0442098;12.703706
2;SE22;SE;Helsingborg;56.0442098;12.703706
3;SE224;SE;Helsingborg;56.0442098;12.703706
0;SE;SE;Jönköping;57.7825634;14.165719
1;SE2;SE;Jönköping;57.7825634;14.165719
2;SE21;SE;Jönköping;57.7825634;14.165719
3;SE211;SE;Jönköping;57.7825634;14.165719
0;SE;SE;Linköping;58.4098135;15.6245252
1;SE1;SE;Linköping;58.4098135;15.6245252
2;SE12;SE;Linköping;58.4098135;15.6245252
3;SE123;SE;Linköping;58.4098135;15.6245252
0;SE;SE;Malmö;56.754515999999995;15.130697304882187
1;SE2;SE;Malmö;56.754515999999995;15.130697304882187
2;SE21;SE;Malmö;56.754515999999995;15.130697304882187
3;SE212;SE;Malmö;56.754515999999995;15.130697304882187
0;SE;SE;Norrköping;58.5909124;16.1903511
1;SE1;SE;Norrköping;58.5909124;16.1903511
2;SE12;SE;Norrköping;58.5909124;16.1903511
3;SE123;SE;Norrköping;58.5909124;16.1903511
0;SE;SE;Örebro;59.2747287;15.2151181
1;SE1;SE;Örebro;59.2747287;15.2151181
2;SE12;SE;Örebro;59.2747287;15.2151181
3;SE124;SE;Örebro;59.2747287;15.2151181
0;SE;SE;Stockholm;59.3251172;18.0710935
1;SE1;SE;Stockholm;59.3251172;18.0710935
2;SE11;SE;Stockholm;59.3251172;18.0710935
3;SE110;SE;Stockholm;59.3251172;18.0710935
0;SE;SE;Uppsala;59.8586126;17.6387436
1;SE1;SE;Uppsala;59.8586126;17.6387436
2;SE12;SE;Uppsala;59.8586126;17.6387436
3;SE121;SE;Uppsala;59.8586126;17.6387436
0;SE;SE;Västerås;59.6110992;16.5463679
1;SE1;SE;Västerås;59.6110992;16.5463679
2;SE12;SE;Västerås;59.6110992;16.5463679
3;SE125;SE;Västerås;59.6110992;16.5463679
0;SI;SI;Ljubljana;46.0500268;14.5069289
1;SI0;SI;Ljubljana;46.0500268;14.5069289
2;SI04;SI;Ljubljana;46.0500268;14.5069289
3;SI041;SI;Ljubljana;46.0500268;14.5069289
0;SI;SI;Maribor;46.5576439;15.6455854
1;SI0;SI;Maribor;46.5576439;15.6455854
2;SI03;SI;Maribor;46.5576439;15.6455854
3;SI032;SI;Maribor;46.5576439;15.6455854
0;SK;SK;Banská Bystrica;48.7384028;19.1573494
1;SK0;SK;Banská Bystrica;48.7384028;19.1573494
2;SK03;SK;Banská Bystrica;48.7384028;19.1573494
3;SK032;SK;Banská Bystrica;48.7384028;19.1573494
0;SK;SK;Bratislava;48.1435149;17.108279
1;SK0;SK;Bratislava;48.1435149;17.108279
2;SK01;SK;Bratislava;48.1435149;17.108279
3;SK010;SK;Bratislava;48.1435149;17.108279
0;SK;SK;Košice;48.7172272;21.2496774
1;SK0;SK;Košice;48.7172272;21.2496774
2;SK04;SK;Košice;48.7172272;21.2496774
3;SK042;SK;Košice;48.7172272;21.2496774
0;SK;SK;Prešov;49.0000074;21.2392122
1;SK0;SK;Prešov;49.0000074;21.2392122
2;SK04;SK;Prešov;49.0000074;21.2392122
3;SK041;SK;Prešov;49.0000074;21.2392122
0;SK;SK;Trnava;48.3767652;17.5858175
1;SK0;SK;Trnava;48.3767652;17.5858175
2;SK02;SK;Trnava;48.3767652;17.5858175
3;SK021;SK;Trnava;48.3767652;17.5858175
0;SK;SK;Žilina;49.2234674;18.7393139
1;SK0;SK;Žilina;49.2234674;18.7393139
2;SK03;SK;Žilina;49.2234674;18.7393139
3;SK031;SK;Žilina;49.2234674;18.7393139
