DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES6,2020,63,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES6,2021,63,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2000,72,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2005,80,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2010,73,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2012,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2013,67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2014,67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2015,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2016,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2017,69,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2018,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2019,67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2020,62,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES61,2021,62,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2000,82,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2005,86,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2010,80,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2012,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2013,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2014,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2015,77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2016,77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2017,77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2018,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2019,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2020,69,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES62,2021,69,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2000,88,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2005,89,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2010,82,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2012,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2013,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2014,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2015,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2016,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2017,73,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2018,72,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2019,72,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2020,69,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES63,2021,69,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2000,86,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2005,88,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2010,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2012,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2013,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2014,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2015,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2016,68,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2017,67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2018,66,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2019,66,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2020,63,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES64,2021,63,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2000,95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2005,94,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2010,83,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2012,77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2013,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2014,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2015,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2016,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2017,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2018,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2019,73,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2020,60,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES7,2021,62,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2000,95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2005,94,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2010,83,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2012,77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2013,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2014,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2015,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2016,75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2017,76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2018,74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2019,73,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2020,60,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,ES70,2021,62,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2000,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2005,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2010,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2012,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2013,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2014,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2015,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2016,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2017,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2018,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2019,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2020,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,EU27_2020,2021,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2000,121,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2005,119,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2010,118,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2012,117,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2013,115,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2014,113,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2015,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2016,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2017,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2018,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2019,109,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2020,114,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI,2021,112,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2000,121,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2005,119,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2010,118,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2012,117,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2013,115,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2014,112,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2015,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2016,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2017,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2018,111,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2019,109,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2020,114,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1,2021,112,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2000,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2005,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2010,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2012,107,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2013,103,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2014,101,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2015,99,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2016,98,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2017,98,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2018,98,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2019,96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2020,101,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI19,2021,100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2000,167,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2005,158,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2010,162,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2012,153,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2013,153,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2014,147,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2015,147,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2016,146,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2017,146,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2018,144,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2019,143,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2020,147,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1B,2021,143,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2000,113,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2005,110,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2010,101,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2012,104,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2013,101,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2014,99,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2015,97,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2016,97,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2017,99,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2018,99,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2019,97,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2020,101,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1C,2021,99,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2000,95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2005,97,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2010,95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2012,96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2013,94,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2014,93,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2015,90,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2016,92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2017,93,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2018,92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2019,90,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2020,96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI1D,2021,95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2000,144,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2005,150,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2010,140,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2012,145,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2013,144,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2014,141,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2015,138,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2016,132,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2017,129,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2018,115,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2019,115,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2020,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI2,2021,109,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2000,144,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2005,150,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2010,140,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2012,145,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2013,144,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2014,141,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2015,138,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2016,132,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2017,129,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2018,115,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2019,115,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2020,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FI20,2021,109,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2000,118,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2005,114,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2010,109,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2012,108,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2013,110,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2014,108,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2015,107,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2016,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2017,104,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2018,104,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2019,106,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2020,104,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR,2021,104,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2000,191,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2005,181,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2010,182,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2012,179,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2013,184,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2014,181,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2015,179,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2016,178,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2017,175,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2018,176,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2019,181,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2020,174,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,PPS_HAB_EU27_2020,FR1,2021,176,p
