DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE136,2022,1024,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE137,2022,734,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE138,2022,770,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE139,2022,802,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE13A,2022,1124,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE14,2022,8683,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE141,2022,1092,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE142,2022,518,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE143,2022,918,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE144,2022,119,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE145,2022,1356,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE146,2022,1406,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE147,2022,446,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE148,2022,1628,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE149,2022,1200,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE2,2022,69900,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21,2022,17187,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE211,2022,130,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE212,2022,310,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE213,2022,37,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE214,2022,563,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE215,2022,832,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE216,2022,1085,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE217,2022,578,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE218,2022,547,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE219,2022,1211,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21A,2022,870,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21B,2022,797,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21C,2022,435,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21D,2022,1000,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21E,2022,749,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21F,2022,854,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21G,2022,801,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21H,2022,658,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21I,2022,732,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21J,2022,754,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21K,2022,1416,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21L,2022,425,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21M,2022,1447,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE21N,2022,956,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE22,2022,10256,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE221,2022,66,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE222,2022,65,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE223,2022,65,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE224,2022,850,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE225,2022,984,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE226,2022,1059,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE227,2022,1343,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE228,2022,1516,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE229,2022,973,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE22A,2022,1275,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE22B,2022,1188,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE22C,2022,872,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE23,2022,9645,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE231,2022,50,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE232,2022,79,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE233,2022,71,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE234,2022,1255,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE235,2022,1517,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE236,2022,1344,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE237,2022,1422,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE238,2022,1380,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE239,2022,1447,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE23A,2022,1080,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE24,2022,7217,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE241,2022,55,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE242,2022,67,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE243,2022,48,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE244,2022,57,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE245,2022,1161,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE246,2022,1274,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE247,2022,590,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE248,2022,642,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE249,2022,891,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE24A,2022,651,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE24B,2022,658,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE24C,2022,517,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE24D,2022,606,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE25,2022,7214,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE251,2022,100,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE252,2022,76,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE253,2022,63,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE254,2022,185,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE255,2022,41,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE256,2022,1971,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE257,2022,558,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE258,2022,307,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE259,2022,799,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE25A,2022,1267,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE25B,2022,891,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE25C,2022,956,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE26,2022,8495,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE261,2022,61,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE262,2022,35,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE263,2022,87,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE264,2022,695,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE265,2022,1137,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE266,2022,1022,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE267,2022,951,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE268,2022,681,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE269,2022,708,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE26A,2022,1313,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE26B,2022,838,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE26C,2022,967,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE27,2022,9886,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE271,2022,147,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE272,2022,40,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE273,2022,63,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE274,2022,70,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE275,2022,778,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE276,2022,1070,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE277,2022,780,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE278,2022,757,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE279,2022,512,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE27A,2022,284,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE27B,2022,1371,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE27C,2022,1227,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE27D,2022,1268,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE27E,2022,1519,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE3,2022,846,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE30,2022,846,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE300,2022,846,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE4,2022,29022,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40,2022,29022,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE401,2022,196,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE402,2022,165,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE403,2022,144,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE404,2022,171,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE405,2022,1434,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE406,2022,2208,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE407,2022,1883,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE408,2022,1706,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE409,2022,2128,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40A,2022,1772,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40B,2022,1165,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40C,2022,2204,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40D,2022,2474,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40E,2022,2548,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40F,2022,2122,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40G,2022,1630,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40H,2022,2089,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE40I,2022,2983,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE5,2022,391,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE50,2022,391,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE501,2022,310,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE502,2022,81,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE6,2022,710,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE60,2022,710,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE600,2022,710,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE7,2022,21038,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE71,2022,7395,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE711,2022,122,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE712,2022,245,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE713,2022,44,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE714,2022,199,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE715,2022,711,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE716,2022,658,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE717,2022,442,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE718,2022,482,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE719,2022,1394,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE71A,2022,221,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE71B,2022,624,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE71C,2022,353,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE71D,2022,800,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE71E,2022,1100,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE72,2022,5376,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE721,2022,853,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE722,2022,1065,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE723,2022,738,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE724,2022,1262,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE725,2022,1458,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE73,2022,8267,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE731,2022,106,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE732,2022,1380,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE733,2022,1097,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE734,2022,1293,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE735,2022,1535,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE736,2022,1834,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE737,2022,1022,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE8,2022,22575,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80,2022,22575,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE803,2022,180,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE804,2022,95,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80J,2022,5119,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80K,2022,3376,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80L,2022,3180,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80M,2022,2063,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80N,2022,3900,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE80O,2022,4662,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE9,2022,47363,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE91,2022,8087,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE911,2022,192,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE912,2022,221,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE913,2022,204,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE914,2022,1566,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE915,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE916,2022,959,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE917,2022,674,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE918,2022,1266,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE919,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE91A,2022,532,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE91B,2022,723,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE91C,2022,1750,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE92,2022,8991,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE922,2022,1975,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE923,2022,795,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE925,2022,1204,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE926,2022,693,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE927,2022,1389,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE928,2022,673,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE929,2022,2262,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE93,2022,15387,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE931,2022,1547,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE932,2022,2038,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE933,2022,1239,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE934,2022,1216,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE935,2022,1314,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE936,2022,646,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE937,2022,2071,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE938,2022,1881,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE939,2022,1188,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE93A,2022,1463,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE93B,2022,784,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94,2022,14898,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE941,2022,62,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE942,2022,109,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE943,2022,102,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE944,2022,120,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE945,2022,104,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE946,2022,724,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE947,2022,1279,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE948,2022,1415,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE949,2022,2873,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94A,2022,606,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94B,2022,981,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94C,2022,1067,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94D,2022,1063,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94E,2022,2118,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94F,2022,814,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94G,2022,806,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DE94H,2022,655,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA,2022,33840,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1,2022,5170,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA11,2022,206,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA12,2022,214,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA13,2022,207,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA14,2022,135,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA15,2022,170,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA16,2022,91,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA17,2022,77,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA18,2022,74,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA19,2022,90,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1A,2022,168,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1B,2022,1205,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1C,2022,403,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1D,2022,566,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1E,2022,559,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA1F,2022,1005,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA2,2022,7293,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA22,2022,136,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA23,2022,388,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA24,2022,76,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA26,2022,934,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA27,2022,700,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA28,2022,1244,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA29,2022,626,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA2A,2022,910,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA2B,2022,433,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA2C,2022,1144,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA2D,2022,702,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA3,2022,6903,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA31,2022,100,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA32,2022,105,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,DEA33,2022,302,
