city_name;city_code;housing_structure;tenure;year;value;unit
Hannover;DE92;Household composed of lone mother with at least one resident child 25 years or older;Owner;2011;8366.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child 25 years or older;Tenant;2011;4604.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child 25 years or older;Total;2011;12970.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child 25 years or older;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child under 25 years;Other;2011;0.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child under 25 years;Owner;2011;12334.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child under 25 years;Tenant;2011;34400.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child under 25 years;Total;2011;46734.0;Number
Hannover;DE92;Household composed of lone mother with at least one resident child under 25 years;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of one-family nucleus;Other;2011;0.0;Number
Hannover;DE92;Household composed of one-family nucleus;Owner;2011;335224.0;Number
Hannover;DE92;Household composed of one-family nucleus;Tenant;2011;233637.0;Number
Hannover;DE92;Household composed of one-family nucleus;Total;2011;568861.0;Number
Hannover;DE92;Household composed of one-family nucleus;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of two-or-more-family nucleus;Other;2011;0.0;Number
Hannover;DE92;Household composed of two-or-more-family nucleus;Owner;2011;8227.0;Number
Hannover;DE92;Household composed of two-or-more-family nucleus;Tenant;2011;3087.0;Number
Hannover;DE92;Household composed of two-or-more-family nucleus;Total;2011;11314.0;Number
Hannover;DE92;Household composed of two-or-more-family nucleus;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of lone father living with at least one child;Other;2011;0.0;Number
Hannover;DE92;Household composed of lone father living with at least one child;Owner;2011;6041.0;Number
Hannover;DE92;Household composed of lone father living with at least one child;Tenant;2011;4907.0;Number
Hannover;DE92;Household composed of lone father living with at least one child;Total;2011;10948.0;Number
Hannover;DE92;Household composed of lone father living with at least one child;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child 25 years or older;Other;2011;0.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child 25 years or older;Owner;2011;2263.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child 25 years or older;Tenant;2011;955.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child 25 years or older;Total;2011;3218.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child 25 years or older;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child under 25 years;Other;2011;0.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child under 25 years;Owner;2011;3778.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child under 25 years;Tenant;2011;3952.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child under 25 years;Total;2011;7730.0;Number
Hannover;DE92;Household composed of lone father with at least one resident child under 25 years;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of married couple;Other;2011;0.0;Number
Hannover;DE92;Household composed of married couple;Owner;2011;282594.0;Number
Hannover;DE92;Household composed of married couple;Tenant;2011;145876.0;Number
Hannover;DE92;Household composed of married couple;Total;2011;428470.0;Number
Hannover;DE92;Household composed of married couple;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of married couple without resident children;Other;2011;0.0;Number
Hannover;DE92;Household composed of married couple without resident children;Owner;2011;149051.0;Number
Hannover;DE92;Household composed of married couple without resident children;Tenant;2011;80920.0;Number
Hannover;DE92;Household composed of married couple without resident children;Total;2011;229971.0;Number
Hannover;DE92;Household composed of married couple without resident children;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of married couple with youngest resident child 25 years or older;Other;2011;0.0;Number
Hannover;DE92;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;17542.0;Number
Hannover;DE92;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;4873.0;Number
Hannover;DE92;Household composed of married couple with youngest resident child 25 years or older;Total;2011;22415.0;Number
Hannover;DE92;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of married couple with at least one resident child under 25 years;Other;2011;0.0;Number
Hannover;DE92;Household composed of married couple with at least one resident child under 25 years;Owner;2011;116001.0;Number
Hannover;DE92;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;60083.0;Number
Hannover;DE92;Household composed of married couple with at least one resident child under 25 years;Total;2011;176084.0;Number
Hannover;DE92;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;0.0;Number
Hannover;DE92;Multiperson household other than family nucleus;Other;2011;0.0;Number
Hannover;DE92;Multiperson household other than family nucleus;Owner;2011;6768.0;Number
Hannover;DE92;Multiperson household other than family nucleus;Tenant;2011;13931.0;Number
Hannover;DE92;Multiperson household other than family nucleus;Total;2011;20699.0;Number
Hannover;DE92;Multiperson household other than family nucleus;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of non-family nucleus;Other;2011;0.0;Number
Hannover;DE92;Household composed of non-family nucleus;Owner;2011;117550.0;Number
Hannover;DE92;Household composed of non-family nucleus;Tenant;2011;279152.0;Number
Hannover;DE92;Household composed of non-family nucleus;Total;2011;396702.0;Number
Hannover;DE92;Household composed of non-family nucleus;Unknown;2011;0.0;Number
Hannover;DE92;One-person household;Other;2011;0.0;Number
Hannover;DE92;One-person household;Owner;2011;110782.0;Number
Hannover;DE92;One-person household;Tenant;2011;265221.0;Number
Hannover;DE92;One-person household;Total;2011;376003.0;Number
Hannover;DE92;One-person household;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership;Other;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership;Owner;2011;462.0;Number
Hannover;DE92;Household composed of couple in registered partnership;Tenant;2011;394.0;Number
Hannover;DE92;Household composed of couple in registered partnership;Total;2011;856.0;Number
Hannover;DE92;Household composed of couple in registered partnership;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership without resident children;Other;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership without resident children;Owner;2011;411.0;Number
Hannover;DE92;Household composed of couple in registered partnership without resident children;Tenant;2011;359.0;Number
Hannover;DE92;Household composed of couple in registered partnership without resident children;Total;2011;770.0;Number
Hannover;DE92;Household composed of couple in registered partnership without resident children;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership with youngest resident child 25 years or older;Other;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership with youngest resident child 25 years or older;Owner;2011;4.0;Number
Hannover;DE92;Household composed of couple in registered partnership with youngest resident child 25 years or older;Tenant;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership with youngest resident child 25 years or older;Total;2011;4.0;Number
Hannover;DE92;Household composed of couple in registered partnership with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership with at least one resident child under 25 years;Other;2011;0.0;Number
Hannover;DE92;Household composed of couple in registered partnership with at least one resident child under 25 years;Owner;2011;47.0;Number
Hannover;DE92;Household composed of couple in registered partnership with at least one resident child under 25 years;Tenant;2011;35.0;Number
Hannover;DE92;Household composed of couple in registered partnership with at least one resident child under 25 years;Total;2011;82.0;Number
Hannover;DE92;Household composed of couple in registered partnership with at least one resident child under 25 years;Unknown;2011;0.0;Number
